CSCO,MNST,TCOM,GILD,SWKS,LRCX,CHTR,MXIM,TTWO,AMD,MELI,ADBE,ALGN,PEP,COST,MDLZ,SNPS,BIIB,SBUX,XEL,BIDU,AMZN,INTC,WDC,SIRI,ATVI,IDXX,BKNG,TXN,ADP,CTSH,ROST,CTXS,FAST,MSFT,ADSK,NTES,NTAP,ASML,KLAC,CTAS,NVDA,INCY,MAR,PCAR,CMCSA,VRSK,LBTYA,ISRG,VRTX,AMAT,EBAY,DLTR,ALXN,REGN,LBTYK,NFLX,UAL,TTWO,VRSN,WLTW,EXC,ADI,ORLY,GOOGL,ULTA,WBA,GOOG,AVGO,AMGN,CSX,CHKP,PAYX,QCOM,MU,SGEN,CDNS,BMRN,FISV,INTU,EA,ANSS,AAL,CSGP,ILMN,AAPL,TMUS,XLNX,CERN,LULU,CHP,CPRT,NDX100_1990_2020,SP500_1990_2020,DJI30_1990_2020
14.850967,18.676666,9.93,29.910234,20.7253,32.859154,78.510002,21.423264,11.45,2.62,86.403633,33.470001,28.18,56.90892,77.202812,23.874027,32.560001,149.559998,20.930389,21.823835,113.18,244.850006,17.303703,28.68334,2.80939,10.640246,49.48,582.380005,23.363075,43.861301,33.479862,29.130787,50.644135,18.179741,24.749372,31.59,45.544708,26.198881,38.148006,30.344419,37.964798,11.836078,17.76,35.098972,30.631063,16.354364,46.633587,31.691364,178.606674,52.630001,9.75814,20.978552,39.360001,113.669998,160.720001,29.155001,9.622857,20.59,11.45,48.700001,82.66468,27.873838,32.516083,79.919998,347.847839,95.550003,30.323093,346.202362,29.062628,74.90374,18.46356,41.419998,25.694374,47.543232,5.65,26.940001,12.72,42.82,18.965,56.297829,13.83,70.75,11.048931,80.959999,47.130001,78.787865,18.133011,28.400869,35.78265,74.650002,26.166204,13.675,2744.169922,1457.339966,13548.94043
14.396105,17.773333,9.67,29.165649,20.348482,32.275158,78.540001,20.836649,10.98,2.18,83.276993,33.240002,27.68,56.201164,75.960579,23.51705,32,145.649994,20.171055,21.646276,112.379997,240,16.984299,28.142756,2.790278,10.527254,48.794998,560.5,22.591349,43.349304,33.190285,28.786537,50.058971,17.78153,24.027864,30.469999,45.890999,25.921915,38.77216,29.699343,37.516891,11.145794,17.219999,33.87154,30.308542,16.205244,46.176785,31.732243,179.449997,50.240002,9.452924,20.623613,39.150002,107.620003,158.240005,29.184999,9.282857,20.129999,10.98,47.369999,81.389061,27.524298,31.869574,80.580002,341.236237,94.779999,30.054365,339.622009,28.328596,72.709755,18.23881,41.720001,25.374748,46.583797,5.45,26.040001,12.61,42.290001,18.827499,55.554871,13.08,68.849998,10.813245,77.470001,46.68,75.94841,17.840281,27.88633,34.948997,69.029999,25.860994,13.585,2678.320068,1433.189941,13343.50977
14.515804,15.243333,9.925,29.073677,20.762066,32.713158,78.169998,20.828821,10.93,2.1,83.648277,33.490002,27.59,55.975975,76.136894,23.508343,32,145.300003,19.998878,21.6154,113.709999,233.779999,17.136015,28.46549,2.780722,10.48959,48.945,567.200012,22.575096,43.186066,33.692215,28.060825,49.856113,18.041594,23.490931,30.950001,46.46236,25.878647,39.611801,30.585503,37.624386,11.016941,16.620001,34.241581,30.826073,16.240332,45.630608,31.706694,183.729996,49.869999,9.470367,20.697905,38.98,104.029999,162.949997,29.004999,9.697143,20.48,10.93,47.310001,81.161255,27.397869,31.861292,80.32,339.674683,95.010002,30.507833,338.067841,28.507837,73.243645,18.403044,42.220001,25.444906,46.52829,5.44,26.030001,12.39,41.209999,18.889999,55.666313,13.05,68.400002,11.237479,77.330002,46.619999,78.960991,18.100487,27.945372,34.333687,68.279999,25.811497,13.48,2694.560059,1433.819946,13345.88965
14.372164,13.693334,9.835,28.429832,20.872353,32.421146,76.190002,20.899221,11.02,2.14,83.540771,33.310001,26.92,55.107384,76.281136,23.229733,32.189999,142.059998,19.853191,21.530483,114.989998,234.309998,17.239822,27.779667,2.742499,10.433093,48.494999,569.039978,22.615723,42.807629,33.58604,28.539976,49.785892,17.923748,23.532881,31.370001,46.46236,24.900616,39.27,30.363956,37.167519,11.348278,16.17,33.293945,30.383554,15.977189,45.97818,31.262136,182.203339,49.630001,9.418042,20.367727,39.189999,100.940002,152.990005,28.645,9.745714,20.49,11.02,47.380001,80.2957,26.966522,31.952456,82.639999,340.515503,94.040001,29.718473,338.904694,28.371277,72.843224,18.420338,42.849998,25.538456,46.234913,5.41,25.700001,12.42,38.540001,18.76,55.331978,12.77,69.07,11.397744,77.720001,45.189999,76.386787,17.563812,27.88633,33.743176,68.849998,26.10021,13.43,2666.02002,1413.109985,13102.53027
13.869411,15.99,9.895,29.932135,20.844784,32.34816,76.089996,20.555069,11.24,2.08,83.052254,33.360001,26.879999,55.010883,76.633797,23.099129,32.34,142.059998,19.981216,21.345205,113.989998,228.490005,17.136015,27.239084,2.761611,10.433093,48.025002,563.669983,22.501987,42.933781,33.108242,28.377159,49.996552,17.765278,23.407034,31.459999,46.843277,24.389971,40.035336,30.709301,36.961479,11.201015,16.35,32.88781,29.678526,15.972803,46.176785,31.12417,181.003326,49.5,9.322118,20.173752,40.259998,93.559998,162.690002,28.584999,8.588572,20.27,11.24,46.689999,75.67157,26.676474,31.637497,81.699997,338.988983,93.139999,29.768866,337.385406,27.93597,72.993385,17.797964,44.080002,25.546251,45.695721,5.17,25.209999,12.71,38.32,18.702499,55.350555,12.42,69.360001,11.661714,78.349998,46.119999,76.818947,17.531286,27.135601,33.956551,69.25,25.992973,13.51,2655.550049,1408.75,13077.33984
13.725777,15.696667,9.765,29.511662,21.019407,32.558033,76.190002,20.71933,10.94,2.12,82.387817,33.400002,26.49,55.404968,77.435219,23.046886,32.279999,144.429993,20.41828,21.638559,114.010002,222.919998,17.319674,27.755468,2.723388,10.41426,48.119999,557.869995,22.851307,43.208324,32.900711,28.214338,49.22414,17.577448,23.390259,32.099998,46.765347,24.346691,40.369713,30.715822,37.06002,11.21022,16.450001,32.91489,32.086121,15.946484,45.968246,31.011753,181.876663,50.110001,9.313399,19.95088,40.049999,96.449997,155.229996,28.395,8.787143,19.26,10.94,46.599998,76.491623,26.50543,32.068493,84.459999,339.219208,92.269997,29.6681,337.614532,28.763895,73.452194,17.789328,45.299999,25.577429,45.537136,5.69,25.639999,12.73,38.150002,18.782499,55.201965,12.21,69.040001,11.284616,83.139999,47.599998,75.911057,17.43371,27.456133,33.976402,67.690002,25.910482,13.67,2657.659912,1412.969971,13103.67969
13.797593,15.286667,9.77,29.375885,21.295135,32.266033,76.57,21.720486,10.71,2.07,81.684326,34.009998,26.09,55.477356,77.691696,23.160076,32.310001,142.929993,20.250517,21.607676,113.839996,238.240005,17.527292,27.529549,2.694721,10.160024,47.880001,579.460022,23.493052,43.178631,32.20573,28.339941,49.013477,17.655033,23.667114,32.310001,46.765347,24.130314,40.384567,30.383507,37.149601,11.090568,16.18,33.230774,32.506123,16.472773,46.345604,30.863567,178.613327,49.560001,9.287236,20.433762,39.849998,95.260002,149.25,28.275,9.94,19.219999,10.71,39.389999,76.309349,26.393879,32.358601,84.580002,337.912903,92.410004,29.550528,336.314423,28.874853,73.101822,17.763388,44.27,25.67098,46.813736,5.47,25.389999,12.8,38.849998,18.8125,55.155529,11.91,68.989998,11.237479,84.489998,47.93,75.221115,17.222294,27.692318,38.392792,67.489998,26.174456,13.65,2665.830078,1411.939941,13107.20996
13.685876,14.883333,10.005,29.424074,21.497332,32.302528,77.410004,21.532768,11.15,2.05,82.045853,34.029999,26.57,55.686466,78.885841,23.116537,32.200001,138.210007,20.263763,21.808397,106.730003,232.889999,17.271765,27.618303,2.675609,10.254186,48.099998,573.77002,23.153845,42.881828,32.167118,28.353897,48.202038,18.251152,23.943966,31.85,46.748035,23.290775,40.852695,30.331383,37.454185,11.026142,15.96,32.923912,32.528637,16.459616,50.764675,30.674501,180.740005,48.279999,9.243636,19.917864,39.869999,90.379997,142.300003,28.129999,11.32,19.209999,11.15,37.07,76.696625,26.609543,32.424904,85.849998,340.490479,92.190002,29.584118,338.879791,28.192032,72.150833,17.694241,44.52,25.529234,46.47279,5.43,25.16,12.65,37.009998,18.715,55.192677,12.35,70.25,11.48259,82.900002,47.5,74.140106,16.604309,27.641703,37.807247,68.839996,25.852739,14.395,2647.919922,1412.160034,13096.45996
13.973161,14.996667,10.145,29.564222,22.131502,33.689533,77.75,22.307102,11.21,2.14,84.371315,34.360001,26.42,55.847305,77.843941,23.334209,33.32,139.029999,20.581625,21.715757,106.699997,232.139999,17.774824,28.570381,2.685165,10.574335,47.715,586.099976,24.07703,44.046806,32.437389,26.576843,49.715672,18.398146,24.766155,32.389999,48.436165,24.320723,41.82608,31.745329,37.982723,11.550762,17.610001,33.357128,33.991173,16.468391,50.993076,30.975985,180.320007,50.48,9.548852,20.314075,40.380001,92.400002,146.369995,28.495001,11.098572,19.48,11.21,41.150002,77.835556,24.973412,33.427834,88.050003,344.13913,93.709999,29.810848,342.511169,29.446716,72.75145,18.005423,45.459999,26.222198,47.360847,5.79,25.35,13.1,36.779999,18.8475,57.050083,13,67.489998,11.831406,83.220001,49.040001,74.292061,16.929564,28.232162,38.363014,71.019997,26.809635,14.845,2687.52002,1427.589966,13232.62012
13.845472,14.676666,10.17,29.349607,18.335688,32.904781,75.099998,21.962961,11.04,2.1,77.111549,34.389999,25.98,55.533649,77.034515,22.881462,32.549999,138.410004,22.44466,21.538206,105.089996,232.419998,17.615126,28.400955,2.771166,10.50842,47.32,634.73999,23.516525,42.570175,31.925797,26.455885,48.974464,17.883684,24.749372,32.139999,46.990437,24.009148,41.833511,31.211029,37.445221,11.49554,17.040001,33.113422,33.758678,16.494709,49.245308,30.608074,180.490005,45.009998,9.426764,20.095333,39.59,89.089996,143.5,28.174999,10.985714,19.73,11.04,39.669998,77.493896,24.371012,33.005104,88.349998,344.304291,92.449997,29.298611,342.675568,28.994343,72.117455,17.85848,44.900002,25.938704,47.019897,5.71,24.33,12.99,37.41,18.809999,56.827187,12.99,67.730003,11.812551,81,47.93,71.833656,16.571781,27.995975,38.571426,69.989998,26.512669,14.495,2656.280029,1414.199951,13093.16016
13.885374,15.013333,10.025,29.362753,19.162861,33.616535,72.940002,22.463535,11.03,2.11,76.456902,34.240002,26.209999,55.493435,78.324829,22.994637,32.279999,139.600006,22.519709,21.22941,103.800003,234.330002,17.619158,28.691414,2.704277,10.593166,46.950001,634.789978,24.291338,41.850418,31.863062,26.902479,49.091496,17.634621,24.858438,31.98,47.180885,24.216867,42.03413,31.426048,37.221268,11.983339,17.5,33.068302,33.788673,16.415762,49.43399,29.688299,180.273331,46.41,9.670938,20.367727,39.529999,90.589996,144.850006,27.295,11.177143,20.25,11.03,40.139999,78.4506,23.805801,33.79253,88.019997,341.821808,92.68,28.618418,340.204834,29.293089,72.034058,17.901693,44.599998,25.789101,47.915894,5.84,24.870001,12.83,49.07,18.705,56.595013,13.2,68.620003,11.91625,81.110001,48.279999,72.807571,16.360367,28.395073,39.241333,70.839996,26.718895,14.375,2672.909912,1417.26001,13112.44043
13.949215,15.03,10.16,29.551083,19.153673,34.392151,71.620003,22.987577,11.32,2.07,77.942078,34.389999,26.030001,55.77491,79.174347,23.064301,32.419998,140.300003,22.828743,21.221689,105.940002,237.559998,17.530416,29.88554,2.685165,10.677913,46.945,644.900024,24.678747,42.525658,32.504951,26.67918,50.215012,17.630535,25.051405,32.41,48.496773,24.355352,42.725166,31.86261,37.445221,11.974136,17.709999,33.185635,33.841171,16.301731,50.059608,29.938683,181.300003,46.150002,9.99359,20.425508,39.029999,90.32,144.389999,27.625,10.91,20.469999,11.32,40.490002,79.407303,23.761179,34.256691,89.709999,341.201202,94.059998,28.500845,339.587158,30.112476,72.818207,18.031355,45.279999,26.001711,47.868324,6.09,25,13.1,48.639999,18.877501,57.375118,13.76,69.800003,11.944534,82.379997,47.68,72.58712,16.571781,28.921541,40.253628,71.589996,27.345829,14.545,2681.050049,1428.390015,13245.67969
13.733754,14.99,9.895,28.666348,18.445974,33.005161,69.470001,22.36968,10.87,2.01,75.372345,33.470001,25.690001,55.485378,77.980209,22.855331,31.65,138.350006,22.87289,20.812538,104.510002,232.059998,16.868889,28.481632,2.618275,10.480173,46.445,634.609985,24.142975,41.820717,32.307083,26.172113,48.451714,17.405968,24.397015,31.57,47.752258,24.000492,41.48428,30.572477,37.481621,11.605983,16.9,32.499725,32.708641,16.042974,49.195656,29.478794,179.233337,45.529999,9.548852,19.975645,38.830002,87.970001,138.229996,27.174999,11.097143,20.530001,10.87,40.419998,77.858368,23.381891,33.527287,88.370003,333.89389,93.050003,28.310364,332.314392,28.985823,71.19149,17.486784,44.32,25.710352,46.084255,5.91,24.469999,12.77,46.5,18.605,56.214249,13.44,68.220001,11.869115,80.370003,48.209999,69.809753,15.986322,28.811148,39.504326,70.760002,26.487919,14.41,2612.689941,1394.530029,12932.73047
13.430512,14.8,9.78,28.403551,18.400023,32.79528,68.260002,22.432251,11.11,1.98,73.750412,32.98,26.23,55.324547,75.928528,22.733437,31.35,135.610001,22.453485,20.673586,103.699997,227.350006,16.804348,28.110483,2.551385,10.357763,44.955002,627.869995,24.019327,41.093544,31.501085,25.897655,47.250175,17.144657,24.170494,30.73,47.380001,23.636976,40.756088,29.751474,37.13591,11.670412,16.5,31.840893,32.40863,15.876319,48.987122,29.647419,177.166672,44.610001,9.15643,19.756903,38.130001,88.690002,137.660004,27.219999,10.852858,21.23,11.11,41.75,77.334427,23.567818,33.154305,88.93,326.471466,90.989998,27.743137,324.927094,28.88339,70.690971,17.32254,44.110001,25.37175,48.106186,5.69,23.23,12.62,47.759998,18.424999,55.554871,12.91,67.480003,12.274496,78.910004,48.209999,67.276321,16.230263,28.564901,38.70541,68.410004,26.322939,14.355,2572.570068,1377.51001,12811.32031
13.42253,15.086667,9.95,28.473633,18.905519,33.242413,68.720001,22.20542,11.03,2.03,74.571136,32.900002,25.879999,55.372787,76.505554,22.655081,31.959999,138.050003,22.497637,20.45743,103.730003,226.309998,16.780148,28.328333,2.62783,10.037615,44.775002,625.869995,24.324312,41.034176,31.853418,25.688313,46.945892,17.275311,24.187271,30.940001,46.618191,23.662947,41.149902,30.129396,36.981247,11.219425,16.85,32.07555,32.258617,15.841228,48.72892,29.550333,176.53334,45.009998,9.304679,19.699123,37.740002,90.800003,140.740005,27.035,11.128572,21.049999,11.03,41.48,77.152184,23.136473,33.386395,89.269997,331.846832,88.339996,27.650011,330.277039,28.576113,71.049675,17.184238,44.34,25.324503,48.859463,5.62,23.110001,12.61,48.09,18.477501,55.684906,12.89,67.559998,11.88797,77.949997,48.830002,68.441071,16.522995,28.522436,38.998177,67.730003,25.258801,14.715,2584.100098,1379.849976,12815.38965
13.454451,15.053333,10.08,32.380493,19.126099,33.470531,69,22.283638,11.45,1.99,73.340004,32.700001,26.51,55.179775,76.92231,22.60284,31.85,139.479996,22.374018,20.156359,104.599998,226.470001,16.755945,28.029804,2.656498,10.141191,44.855,633.429993,24.324312,41.123222,31.829279,25.674351,46.259296,17.050743,23.675497,31,45.691883,23.212883,41.045879,31.015553,36.890278,10.970922,16.790001,31.86796,32.281124,15.86316,48.768646,29.443026,177.880005,44,9.269797,19.591812,37.869999,91.980003,144.899994,26.825001,11.17,21.040001,11.45,42.970001,76.992737,22.883615,33.361519,88.190002,333.283295,87.220001,27.734673,331.706696,28.687078,71.341629,17.253393,44.59,25.37175,48.859463,5.57,23.450001,12.53,48.130001,18.49,55.118382,13.02,67.620003,11.586291,78.519997,48.220001,67.911865,16.344105,28.471497,38.219109,69.230003,25.036074,14.745,2582.77002,1380.030029,12815.08008
13.446469,15.463333,9.93,31.837391,19.162861,33.1329,68.940002,22.135027,11.51,2.09,72.216362,32.540001,26.42,55.155636,76.689896,22.411287,31.969999,138.020004,22.303095,20.264437,98.599998,226.600006,16.360643,27.981384,2.666053,10.09411,44.994999,630.309998,24.217152,41.249363,31.505919,26.320976,45.198189,16.899672,22.914236,30.639999,45.293655,22.78878,40.718937,30.018629,36.872078,10.888084,16.940001,31.705515,32.093613,15.836847,48.699131,29.105774,178.723328,44.099998,9.138991,19.703249,37.709999,91.370003,148.080002,26.495001,11.372857,20.940001,11.51,42.290001,76.924416,22.652851,33.527287,89.610001,329.854858,89.459999,27.54842,328.294464,28.405411,71.852684,17.201534,44.27,25.292999,49.26384,5.74,23.67,12.56,48.439999,18.4575,55.006947,12.98,68.190002,11.869115,78.57,48.700001,67.920616,16.522995,28.174303,38.04047,69.800003,24.854595,14.84,2561.860107,1374.530029,12756.17969
14.092857,14.913333,9.55,31.662189,19.052576,32.311646,67.5,21.806522,11.47,1.93,70.975464,32.240002,25.65,54.825905,75.930336,21.897581,31.450001,136.300003,21.651419,20.349358,93.57,222.949997,16.102489,27.311708,2.580052,10.065862,44.66,616.400024,23.706104,40.640888,31.028116,25.646439,44.737858,16.413792,22.70277,30.440001,43.544941,23.472536,40.964146,29.406126,36.271648,10.621177,16.629999,31.028622,31.325001,15.525457,48.152958,28.053143,175.486664,42.16,9.034346,19.179094,37.759998,89.440002,147.550003,25.719999,11.397142,19.98,11.47,41.93,76.377716,22.221584,32.938801,88.510002,326.601593,87.309998,27.311367,325.05661,28.192032,70.386635,16.933571,44.23,24.844151,48.946682,5.56,23.530001,12.43,47.84,18.145,54.301136,12.75,67.440002,11.322325,77.059998,48.439999,67.167473,16.539257,28.598867,37.569057,65.919998,24.673113,14.69,2531.870117,1355.48999,12570.9502
14.316304,14.936666,9.25,31.92498,18.61142,31.590784,68.540001,21.446726,11.55,1.87,72.744003,32.639999,25.389999,54.841988,76.91893,21.862759,31.719999,137.929993,21.469664,20.094604,93.830002,220.600006,16.158962,27.311708,2.532273,9.943451,44.880001,617.52002,23.730835,40.566696,31.375608,25.325449,45.07336,16.720024,22.550512,30.5,40.956482,26.138287,39.7827,28.906498,35.844063,10.667194,16.27,30.784943,31.483238,15.411431,47.636566,28.027594,174.763336,40.66,8.982023,19.19973,39.700001,88.25,142.470001,25.68,11.64,19.51,11.55,41.610001,76.764923,22.221584,32.648697,89.769997,323.953949,86.93,27.285976,322.421478,27.526279,70.495522,16.743401,44.040001,24.859903,48.589863,5.47,23.870001,12.26,47.599998,18.147499,54.579746,13.05,67.25,11.369462,78.529999,48.259998,65.758789,16.994616,27.928055,37.792358,65.870003,24.425638,14.53,2524.360107,1353.329956,12542.37988
14.356199,15.156667,8.79,32.586342,18.216209,31.499537,69.269997,21.133869,11.85,1.86,73.70153,32.650002,26.120001,54.938492,76.910927,22.254564,31.27,141.240005,21.615955,20.279879,92.68,225.229996,16.288038,27.900707,2.570496,10.404843,45.16,614.780029,23.343428,40.618649,31.727921,24.999813,46.196877,16.740433,22.432096,31.48,38.160244,26.190218,40.800678,29.143162,36.089699,10.473919,16.950001,31.073744,31.528458,15.547388,47.755737,28.763412,177.973328,41.220001,8.851217,19.50514,38.82,90.910004,157.690002,26.43,11.557143,19.5,11.85,40.919998,77.061066,22.130793,32.598984,89.970001,323.91391,87.599998,27.226717,322.381622,27.261684,70.82225,16.432217,43.669998,24.993769,49.10527,5.47,24.280001,12.41,47.900002,18.387501,55.053379,13.05,67.290001,11.08664,78.209999,49.43,66.016472,17.498762,27.647842,38.248886,68.019997,24.227665,14.715,2534.159912,1359.880005,12588.30957
14.603589,15.076667,8.805,32.770298,18.988234,31.645525,68.639999,21.662607,12.35,1.92,73.242325,32.919998,26.709999,55.316494,77.618225,22.489649,31.98,143.529999,22.050407,20.179518,92.419998,229.710007,16.336445,28.239574,2.580052,10.583751,46.310001,625.5,23.821505,40.974812,31.925797,25.841822,47.718307,16.932343,22.609722,31.32,38.999992,26.735493,41.164768,29.090569,36.453598,10.76844,17.57,31.994324,31.89769,15.79299,47.696152,29.024015,180.830002,41.43,9.115171,19.777538,40.450001,92.470001,160.440002,26.82,11.622857,19.700001,12.35,40.610001,77.4711,22.085394,33.328373,91.480003,334.439453,89.019997,27.641548,332.857361,27.953045,71.542686,17.011364,44.860001,25.143379,49.232132,5.54,24.879999,12.67,48.279999,18.405001,54.74691,13.71,67.790001,11.378889,81.940002,50.07,70.776817,17.889071,28.446024,38.442413,71.230003,24.997458,14.79,2595.830078,1386.890015,12795.95996
14.635509,14.963333,8.88,33.203899,19.346676,31.526905,70.309998,21.654716,12.24,1.88,73.48658,32.639999,26.719999,55.421059,78.06028,22.23715,32.009998,148.149994,22.192261,20.156359,94.050003,233.779999,15.739452,27.505348,2.646942,10.583751,45.974998,635.580017,24.159451,40.856091,31.534874,25.734825,46.938084,16.703686,22.592806,30.870001,38.593109,26.493149,41.320808,29.143162,36.899372,10.643385,17.809999,31.595743,31.9203,16.034204,47.447887,29.489014,178.82666,42.16,9.141564,19.917864,41.610001,94.059998,172.869995,27.360001,11.771428,19.77,12.24,40.459999,78.131676,21.926504,33.187466,91.370003,335.320313,88.940002,27.700813,333.73407,28.004257,72.522858,16.87306,45.220001,25.206381,49.271774,5.56,25.41,12.65,49.27,18.5725,54.022511,13.86,67.290001,11.774838,83.43,50.52,70.173798,17.124718,28.55641,38.70541,71.879997,24.730278,14.995,2594.659912,1387.810059,12788.50977
14.747227,15.246667,8.84,33.090034,19.622404,31.481277,69.870003,21.828335,12.3,1.87,73.672226,32.84,26.870001,55.742737,77.75486,22.123959,32.43,147.360001,22.391758,20.171801,93.239998,238.029999,15.618443,27.739338,2.608719,10.687328,45.935001,639.580017,24.068785,41.108372,31.616928,25.860435,48.29567,16.646521,22.795815,31.34,38.134277,26.354671,40.889843,29.011681,36.817497,10.949071,17.99,31.541393,32.063469,16.003508,48.023861,29.213081,178.153336,41.110001,9.17676,20.070572,41.470001,93.459999,174.550003,26.955,11.857142,19.92,12.3,40.869999,78.701172,21.828148,33.245476,91.550003,333.26828,90.519997,27.624622,331.691742,28.012793,72.589867,16.743401,45.5,25.300877,49.271774,5.52,25.27,12.9,48.900002,18.665001,54.384708,13.97,66.949997,11.755986,83.769997,51.689999,70.272636,17.173506,28.615856,38.725254,69.980003,24.554949,15.125,2600.47998,1391.030029,12836.88965
15.034511,15.313334,9.025,33.339687,20.008423,32.247776,70,22.238703,12.42,1.95,72.402008,33.400002,27.41,56.450493,78.703285,22.306805,32.759998,149.869995,22.693203,20.086884,96.220001,239.880005,15.908875,28.312187,2.656498,10.583751,47.025002,641.909973,24.390249,41.642639,32.085068,26.009296,48.194241,16.797596,23.430204,31.799999,37.355141,26.960524,42.747456,29.695387,37.172298,11.023173,18.299999,31.921843,32.440247,16.187704,47.755737,29.141542,179.166672,41.459999,9.150365,20.2274,42.029999,94.709999,176.080002,26.969999,11.85,20.1,12.42,40.869999,79.065628,21.616301,33.767651,92.629997,334.319305,92.199997,28.014055,332.737823,28.635864,73.385727,17.037296,46.009998,25.544991,50.056763,5.68,25.52,13,49.080002,18.8575,54.941929,14.37,67.220001,11.784268,84.839996,52.93,71.498688,17.352396,29.031929,38.735184,70.669998,25.039204,15.3,2639.590088,1409.150024,13009.53027
15.210073,15.293333,9.655,33.054996,19.879745,32.165653,70.279999,22.333401,12.39,1.87,72.548561,33.290001,26.99,56.297691,77.36908,22.211027,32.84,149.110001,22.560213,20.310757,95.449997,243.619995,16.046021,28.893122,2.637386,10.677913,46.965,639.98999,24.423218,41.308716,31.848579,26.441935,48.506332,16.818014,23.167992,32.240002,38.134277,27.142279,43.000088,29.662519,37.072224,11.217704,17.969999,31.441755,32.60603,16.064905,48.182743,29.264179,178.083328,40.5,9.211953,21.213804,42.18,94.07,174.389999,27.025,11.722857,20.18,12.39,39.689999,78.405052,22.183754,33.469265,92.459999,330.905914,92.93,27.997128,329.340546,29.054102,73.126007,17.296618,46.130001,25.387497,49.549286,5.7,25.559999,12.95,48.59,18.844999,54.263981,14.6,66.889999,12.180223,87.099998,51.169998,73.754372,17.14098,29.108343,38.219109,70.690002,24.797073,14.93,2651.669922,1406.290039,12967.37012
15.242228,17.323334,9.735,32.695843,19.898129,31.855415,70.290001,22.333401,12.4,1.88,71.903694,33.18,26.9,56.38615,77.569977,22.002068,32.709999,147.880005,22.25876,20.418833,94.519997,243.399994,16.078285,27.989449,2.580052,10.668496,46.150002,636.75,24.283096,41.093544,31.631392,26.539623,47.031715,16.679188,22.905779,31.92,38.229515,27.099001,43.579674,29.412708,36.90847,11.264019,18.059999,31.378342,32.53067,15.915789,48.013927,29.172203,175,39.98,9.115171,21.110624,41.130001,93.910004,174.699997,26.98,11.868571,20.139999,12.4,39.869999,77.539429,22.516661,33.245476,92,335.690704,93.239998,27.963249,334.102692,29.122383,72.866333,17.296618,45.509998,25.261509,49.366932,5.68,25.27,12.79,48.240002,18.782499,54.050377,14.74,65.82,11.991672,85.379997,51.189999,73.16011,17.14098,28.947012,38.124832,71.949997,24.830471,14.885,2641.419922,1398.939941,12878.12988
15.137721,17.120001,9.75,32.79657,19.815414,32.320778,70.290001,22.767441,12.53,1.96,69.353531,33.880001,26.799999,56.57917,82.448769,22.341631,32.919998,149.460007,22.773006,20.480593,95.809998,247.110001,16.207365,27.352047,2.580052,10.866234,45.709999,658.049988,24.546871,41.471966,31.698967,26.781527,47.47644,16.7486,23.142616,33.099998,37.969799,27.142279,44.025497,29.932068,37.017643,11.356651,17.530001,31.894667,33.261616,16.078062,48.570038,29.305059,176.830002,39.529999,9.326332,21.242695,41.419998,96.019997,174.910004,27.139999,11.747143,20.18,12.53,40.049999,77.949471,22.584757,33.485847,93.010002,342.177185,94.190002,28.208773,340.558502,29.497934,72.916603,17.218275,45.82,25.387497,49.676167,5.77,25.16,12.97,49.130001,18.897499,54.403286,15.03,65.709999,12.227357,86.75,51.18,72.929924,16.897039,29.320635,38.571426,73.550003,25.264629,14.94,2665.27002,1409.930054,12985.11035
15.282425,17.23,9.69,32.980526,20.596628,32.083523,71.309998,23.201483,12.53,2.04,69.7248,34.09,27.469999,56.547005,81.886131,22.446112,32.650002,150.300003,22.963631,20.627264,99,251.270004,15.755596,27.368189,2.618275,10.790905,46.630001,665.73999,24.769421,41.761372,32.393955,26.781527,48.802814,17.230398,22.795815,33.509998,38.021751,27.592342,58.037834,29.958353,37.308758,11.152859,17.93,33.180977,33.291756,16.165771,49.185726,29.167093,178.316666,39.740002,9.44951,21.543978,41.73,95.650002,187.740005,26.975,11.625714,20.17,12.53,39.34,77.835556,22.667978,33.651627,92.849998,346.29129,93.150002,28.572813,344.653168,29.958832,74.231842,17.270506,45.59,25.544991,50.231194,5.91,25.530001,12.9,49.049999,19.032499,54.960495,15.03,66.260002,12.25564,86.900002,52.240002,73.733093,16.490469,29.091358,38.353088,72.440002,25.189487,15.075,2680.030029,1415.949951,13021.82031
15.202032,17.35,9.55,32.84914,20.817213,32.047016,70.849998,23.035763,12.37,2.2,70.30127,34.610001,27.389999,56.466572,83.525787,22.541895,32.860001,149.089996,22.994658,20.882025,96.309998,252.050003,15.787865,26.972834,2.646942,10.790905,46.735001,663.190002,24.291338,42.102703,32.447044,26.553583,47.718307,17.071157,22.516682,33.130001,37.969799,27.445211,58.140045,29.892611,37.699951,11.088017,17.6,32.872974,33.110905,16.314894,49.493572,28.635666,176.333328,39.790001,9.440711,21.799868,41.740002,96.019997,176.550003,26.434999,11.672857,20.219999,12.37,34.150002,79.90844,22.864697,33.651627,94.080002,349.534546,100.279999,28.708269,347.881042,29.958832,74.391014,17.200859,46.169998,25.62373,50.445286,5.97,25.309999,12.75,48.5,19.247499,55.638466,14.81,66.330002,12.151938,86.860001,53.709999,73.222649,17.31987,29.422523,38.318359,71.779999,25.398218,15.075,2677.879883,1416.180054,13025.58008
