CSCO,MNST,TCOM,GILD,SWKS,LRCX,CHTR,MXIM,TTWO,AMD,MELI,ADBE,ALGN,PEP,COST,MDLZ,SNPS,BIIB,SBUX,XEL,BIDU,AMZN,INTC,WDC,SIRI,ATVI,IDXX,BKNG,TXN,ADP,CTSH,ROST,CTXS,FAST,MSFT,ADSK,NTES,NTAP,ASML,KLAC,CTAS,NVDA,INCY,MAR,PCAR,CMCSA,VRSK,LBTYA,ISRG,VRTX,AMAT,EBAY,DLTR,ALXN,REGN,LBTYK,NFLX,UAL,TTWO,VRSN,WLTW,EXC,ADI,ORLY,GOOGL,ULTA,WBA,GOOG,AVGO,AMGN,CSX,CHKP,PAYX,QCOM,MU,SGEN,CDNS,BMRN,FISV,INTU,EA,ANSS,AAL,CSGP,ILMN,AAPL,TMUS,XLNX,CERN,LULU,MCHP,CPRT,NDX100_1990_2020,SP500_1990_2020,DJI30_1990_2020
62.4997988,42.71409808,52.75594625,51.19357207,56.76741655,60.99129679,46.21685383,58.00195951,47.31083303,47.29525095,56.33940793,65.00478282,57.36419881,48.00433387,49.19294271,49.11011405,50.4888807,40.62038113,57.0683115,45.93505217,57.07178568,68.76750552,58.74443555,67.37214113,62.33259892,54.16975017,67.37394287,68.87347498,54.44251026,51.34596557,65.55680636,48.52472586,60.88274395,58.83396875,56.32627129,65.74754223,54.14870528,58.94280007,61.63542358,60.28162371,60.08956911,58.22688567,45.9547854,54.09606138,43.12872112,41.72719295,61.45544315,47.50811641,59.15516386,58.93821499,58.0528599,54.33042818,41.29755621,54.87485809,44.37582338,46.71786326,67.41481823,54.37880238,47.31083303,63.40870635,55.18450508,50.26104612,56.42135408,50.33592477,55.96401497,46.65948861,42.40040274,56.46814361,56.39752576,56.06149336,53.31159065,50.97794431,51.25345983,43.35122353,68.09712556,54.05321042,44.59098242,47.34663129,61.40370884,61.81324833,58.73161938,58.92334652,55.48798958,64.78342514,61.11092627,56.12234521,55.36359455,58.31736077,41.51886166,52.71348879,58.0115029,65.85677588,58.41730976,52.583454,49.58843669
61.11514536,43.72222106,56.76903942,51.56308598,55.9448539,60.40899116,47.07301874,58.42924537,46.02726413,47.36500293,54.08087187,68.19305917,56.35409505,47.33655511,49.51786337,48.33885613,51.06507605,41.09127419,55.68330839,48.03540601,56.90472331,67.28043,59.27527709,70.5529155,64.13080324,51.64295817,68.06439217,67.17065021,54.74116713,52.31410099,64.80786377,48.79722829,59.8694531,60.4395576,56.93324008,64.65467311,54.57854503,59.39692157,61.37450933,60.04932265,60.06221376,58.63627626,47.5153706,53.39947716,45.12998134,40.86551209,62.26299709,47.47481908,56.91190538,59.94828302,56.45118293,53.85347552,43.04818216,54.81208596,47.20425039,47.89824079,66.31490403,55.57134742,46.02726413,63.99237535,55.72000012,52.76113934,56.70976196,51.45180933,53.77426917,53.95642366,42.83416301,54.59411615,50.62474712,54.55997172,53.67998488,49.00736684,50.61641903,44.8390286,69.72834499,54.08458089,43.25468654,48.08105416,62.22684085,62.30575113,57.99949566,57.7403524,55.99955501,66.38198704,62.05351038,55.46450165,55.46997153,58.62365636,40.58269615,54.61354354,58.65614354,67.37791549,58.04515296,52.9664764,50.17970068
58.03914634,43.07741854,54.92276904,47.42855457,54.34044235,58.25631108,44.50509263,55.4417233,43.89249773,47.10702904,51.16141246,65.09784068,54.33437025,44.96988173,48.00067828,45.25117888,48.12926617,37.96016531,53.1583524,48.20881046,52.18349839,63.69794018,58.36445369,65.41017819,59.02929767,50.73567609,62.37165171,64.67125948,51.88556271,48.38851073,62.27967169,49.31658505,58.15305771,57.06276696,53.78490003,63.04530443,51.29059737,56.67821223,60.46173724,54.72161931,59.65473162,54.07715289,43.84072491,52.11465622,42.45878352,39.46905946,60.16631842,44.65732406,53.79329343,55.83698111,54.70398565,52.49656251,42.0846415,51.23503613,45.98468468,44.37523977,64.27265763,54.08893012,43.89249773,61.17896815,51.30494897,51.9142504,55.53290275,50.2142278,49.52138467,51.0727225,41.22838667,50.13165419,46.81017349,49.40205686,53.09364036,48.57135758,48.56821436,41.37430435,68.808,50.56679626,42.29144323,47.71730675,60.15845911,58.911851,54.39845063,56.23861705,53.82922972,65.08970768,58.73665158,52.7051105,51.55542853,56.41509778,39.05842966,53.68216157,56.97173022,64.989817,53.11904218,49.51071446,47.52340574
58.33232159,44.02373199,57.24449949,47.0323174,54.01992967,58.79876184,43.08030096,56.11274141,44.59753765,45.07528089,50.73864603,68.42783747,55.96379026,44.14927338,50.89622051,45.25117888,48.33142957,38.64510126,54.26176271,48.60808135,52.87314803,66.56101556,59.72035702,65.80982833,58.34340194,51.18628804,63.30126376,63.89346451,53.77704944,49.95405405,63.21912517,49.8069413,58.19439433,54.37709595,54.15299666,63.23595978,50.12991433,57.5450143,60.35543287,55.78000941,58.9837892,57.19337744,44.71126315,52.80617573,42.76737084,37.63653173,62.23589982,42.81432957,54.74253262,56.28098175,55.80293981,52.02014863,42.50209926,49.94210682,44.51307358,43.35498767,65.1701691,54.67266709,44.59753765,62.17078415,51.6987017,52.35919541,54.12075794,49.66664498,49.02282166,51.08564105,40.29090679,49.88381207,45.8765207,48.96443257,53.73014718,48.28853065,49.03652989,41.21324904,69.75592057,49.1075793,41.5731498,48.33822163,59.61183383,60.78064976,55.70098311,56.69602984,55.43277719,68.56767124,60.39395042,52.64534482,50.50203914,58.29302326,37.46871257,55.63872309,58.56872848,66.66767398,53.67090755,49.85874921,48.50120227
58.08042927,42.94296601,56.7514918,46.36958224,53.26983907,60.56029707,42.52017232,55.4358331,44.20154344,46.20047421,50.04645177,65.93479181,55.85679975,42.14313023,49.74991492,44.1027509,48.09870749,37.85630442,53.57277553,49.50299063,50.82164239,65.95918901,59.73919984,64.55411157,59.5586773,51.53027014,62.82729486,64.22925325,52.67909973,51.09089922,60.23925674,49.99231989,57.89861608,55.52882328,52.97094786,63.86111696,51.87054964,58.98986741,60.89137371,56.53567718,59.75098414,56.72003749,46.76466847,52.66605512,43.94451733,37.43946867,61.74712219,45.11893768,52.98421119,55.35166666,58.03906674,50.95309154,42.31449109,48.31834893,44.86623702,45.30625613,64.74326749,53.58527155,44.20154344,61.18079905,50.08126546,51.05588185,54.25782533,49.38044943,48.80852611,49.89094439,40.82810978,49.07144237,48.12042274,48.58767719,53.54225421,47.87653076,49.14296697,39.13582554,69.58264749,47.89153176,43.01925175,50.89182866,58.61325859,59.0625307,54.72615691,57.49385074,52.14105339,67.10391299,56.89054916,48.85334767,50.04526922,57.17935093,38.61144319,54.10199506,59.23663093,66.62690187,52.68088501,49.41955574,48.14265105
53.17189898,40.70325613,52.74169428,44.96709188,49.44623158,56.00984582,41.86238461,52.32844495,42.41398214,44.02354478,47.43164358,60.92283278,51.90439191,40.81980443,46.82629194,40.82053368,44.77212621,36.13249138,51.09982474,49.99843169,45.09952661,61.39710322,57.70128925,61.60914869,55.85048559,48.78874386,57.09616485,61.1065017,46.94738395,46.67607338,53.74251949,45.84159646,54.65171126,51.39492611,48.44382565,59.27947996,46.28090616,54.32774173,54.78253872,51.18920759,47.5792864,53.69581593,43.44507111,49.36212499,39.93627114,34.49650624,59.06955621,44.43962193,49.47801699,52.01770763,54.67872276,47.18937171,41.30290562,45.89366714,42.86010326,44.84459645,60.79323411,50.70656186,42.41398214,58.07184442,46.3174461,52.5821731,50.3498263,46.4670807,44.26582517,47.4302379,40.08198423,44.48486717,47.20764302,44.18361502,49.42947235,44.2990016,44.22185055,37.47805266,65.08783924,46.42894187,40.46868843,44.94435473,52.83561914,57.0148112,51.41867784,53.09417693,47.88424134,57.39804802,53.71695624,46.73079447,46.94730775,53.6516506,34.8612238,54.76479553,55.55816303,61.27599094,47.8652801,43.96292244,42.86112477
50.84187758,39.20625915,48.76008563,41.14680424,45.44499015,50.9105283,39.20702716,49.7766977,40.46776203,42.37126865,46.13068079,57.02653656,48.62923688,38.05397798,45.37859105,39.15932083,40.79362797,32.77066788,46.47139819,46.44199472,42.93626109,56.03934322,53.87288472,51.36923461,53.05461574,46.41380298,54.21964243,58.57522301,44.27681527,42.07404574,49.75424067,45.51171599,50.21738343,47.96488379,44.61655179,55.87555426,44.32008364,52.12062462,51.45737654,46.9532762,52.26325225,50.04296947,41.55717558,46.07045894,37.9591725,34.36346009,54.71634019,44.90766535,45.34904856,48.34464768,48.91572828,44.47671835,39.97092731,43.75861927,41.16293347,44.44815161,58.61442905,48.77807079,40.46776203,53.4999007,43.28037718,49.09774087,46.03909365,45.65340641,41.65431835,45.35020493,39.40473447,41.8234336,46.7957307,39.69182092,47.06034373,41.10425878,40.62619651,35.07860014,56.77628238,43.05110938,38.0156271,42.21384786,49.19014481,51.96346854,49.8300179,48.60222322,45.1022677,58.77569459,50.76683179,43.566993,43.7875183,49.84518692,33.50884779,51.69509141,52.34714017,60.76384686,43.66438296,40.23034897,40.18734803
55.88727176,41.6437125,50.75042349,45.85328791,49.34237977,55.18025131,39.15602359,53.92950828,43.83737487,41.28360635,48.29744894,63.17877216,52.2188923,39.61460594,50.9400388,42.81506393,44.67077322,36.93598522,51.14330822,48.27621409,45.56137772,60.40582534,59.73811887,53.19853246,56.78453345,49.43388844,58.45872896,61.45455623,50.30919136,48.54734837,54.5862689,50.11631982,55.0240506,50.54366862,54.10227164,60.19949117,44.92619397,56.05231702,55.60178113,51.49129308,55.00937155,54.21899045,45.27533456,51.06178398,42.40500344,35.93974493,57.28023905,48.9830914,50.02055435,51.86103581,53.30967858,49.00778409,43.81407429,44.35031288,44.50866496,49.6019348,63.21074397,50.76980475,43.83737487,55.76168212,46.32047228,51.07938546,53.82888105,48.86321131,45.1218972,47.9624236,44.36425231,45.68939313,49.0123831,44.72679438,50.38839654,44.45964406,39.6595377,40.17580881,58.35317205,47.62116499,41.91066238,44.24403582,52.43217328,55.77188938,54.54680932,51.57015782,47.17801994,60.78072986,53.91254321,50.5083748,47.76185994,53.67243092,36.83582173,53.11427272,56.42907486,63.47103679,50.06148703,46.22017115,45.7096478
51.30364278,40.60975765,47.6457593,43.92857458,46.04578306,50.62173569,38.67036874,50.76253859,40.3235432,38.8919195,48.02318106,54.41246808,47.9004685,41.53096746,47.73275698,41.49398909,42.60688572,36.06521827,50.11087356,52.36844621,43.79036574,54.903748,56.65676718,51.04744564,53.28110272,44.60263769,53.74507068,56.56431673,46.31060159,46.55406743,51.25164523,49.41948959,51.8772307,46.00160999,48.4916096,54.89490396,40.51746874,51.73895267,51.6829439,47.03179964,53.59301942,47.45865115,44.10033067,48.09035176,40.74938727,34.65974896,53.21562886,46.03661433,47.42108957,48.088144,49.03157484,46.6163026,42.45143544,42.39541394,44.10380304,46.38104529,56.62166523,50.21387502,40.3235432,50.65154296,43.77345432,52.87977074,50.93264161,45.84149845,40.82472381,46.7348767,41.74784015,41.36554345,47.69672452,42.17216097,48.22922278,41.5813634,37.18302677,38.54093365,53.61669917,44.29487584,39.3970526,41.88749995,49.84168209,54.5431658,48.4577317,48.09121805,45.18203108,57.14547781,51.49738596,47.11640706,45.63770954,50.07572688,36.65512216,50.12259196,52.25252353,60.11018538,45.21971584,43.287768,43.56582406
48.27625168,40.59294454,47.32132987,45.04658875,43.69870255,48.47004635,37.69323126,49.88578164,39.9438881,37.91081781,45.55185893,53.76887839,46.72721449,44.8879518,48.11472139,41.17934757,41.72227827,39.30792156,51.42365511,53.2751967,41.177022,49.6797581,53.16048245,50.15920886,52.72031933,44.63232274,52.30663373,54.72930586,45.70598713,46.011202,50.40901618,48.1048813,50.18074713,46.78644668,48.39523169,51.88584635,39.03446415,48.58609324,48.81947031,46.10882766,53.04415745,46.14945891,44.038568,46.66466256,42.02291137,35.90489871,53.39291064,44.50150614,46.70336759,47.6153302,47.24524518,46.29092432,42.77769779,44.19712886,47.22532579,44.53240928,52.33850825,49.70713163,39.9438881,49.38429826,44.36056472,53.21671202,49.41068788,47.7894298,40.67514111,46.82464344,45.34716062,41.32014081,44.84652421,41.75084554,47.36724941,41.4861091,39.34097799,38.3656605,52.35082136,45.09832975,38.8064783,44.04298936,50.99384796,52.3793957,47.90114493,46.3120006,45.07925572,55.1692929,50.36600302,45.78105101,46.87149889,48.90826271,39.20053419,60.38854479,48.87515612,59.55491103,43.86711309,42.82149204,43.50895611
51.8226952,42.962981,48.57521716,46.05959111,45.21399753,50.81495268,39.66852307,52.24167001,40.26488732,39.8921917,49.2790188,55.30533388,48.96359799,44.8360821,51.92299343,46.00763988,43.65051558,40.2493589,51.39185945,53.82869739,41.21857304,50.85318877,57.40202843,51.61409912,54.21585326,46.82869963,53.88009319,56.37452382,47.85145943,48.16227467,52.05965782,51.31334211,52.50619187,49.99872217,50.77349945,52.62179893,41.13087773,52.45458517,50.79271616,48.1789371,54.4126152,49.67601406,42.60135986,48.60461002,45.29903441,39.56136893,57.15480248,42.93339223,49.61365498,49.89526358,49.38772678,46.7453829,43.9401447,44.8622255,49.09668024,43.29893657,54.61873626,52.56817153,40.26488732,51.87537556,45.4014344,55.43047354,51.03065255,50.09678174,44.49548015,46.46650329,41.86663358,44.49808185,44.47826229,41.76825731,50.643076,42.1713397,42.02482802,39.80192726,53.16783474,46.20204849,41.02254573,45.94640504,52.39556604,54.33423561,49.65880549,47.9743377,47.80542432,57.7098847,51.03464765,46.86978397,47.26861245,50.36767223,38.17466846,63.75247253,49.08529921,62.04827798,46.73967986,45.67121242,45.52540178
46.75397814,40.24070255,46.41636445,43.03276354,42.07074358,47.80673324,37.83002683,47.16648035,39.01110685,37.2293159,47.25195385,53.33692044,46.42753861,41.37354502,47.65865031,42.75895113,40.04855002,38.12931706,46.48600769,51.44229202,40.19699058,45.64191367,51.28097297,49.30480649,50.62649185,43.95932113,50.70527834,52.56589364,44.851263,47.95543987,49.41510687,47.61536376,49.32340777,47.11888375,47.46349772,50.42933035,40.0282519,48.18067653,48.16615298,45.45475757,51.2611276,46.43785762,40.28983376,45.39385394,42.6702965,37.92671595,52.44351724,41.9978334,46.60289434,45.84587869,45.99659974,44.13056566,43.47867515,43.09922619,45.20494764,42.21661458,50.67602437,47.70880205,39.01110685,48.64216313,42.47858216,51.41431466,47.93305417,45.09733641,42.33275466,45.97284111,38.4533793,42.2947348,41.73488165,39.08610232,48.48036351,41.04428875,39.69417393,37.7511179,50.31208038,44.24998622,38.8947065,42.08574147,50.38174573,51.21565433,47.4728421,45.70596136,43.42594527,52.37676301,47.99879413,46.06017921,44.40089069,45.53031704,36.77465002,60.63393909,45.47868276,58.2332179,43.12872931,42.10146703,42.68529655
47.79360063,40.51047736,45.9442005,44.06369359,43.27382387,49.18027401,38.82760688,49.83948419,38.9706146,37.39558742,46.32319844,54.93081815,46.74197406,43.8104253,47.55907435,44.62290958,41.79851995,38.0067919,51.58571826,52.47048757,40.18382607,47.13393536,52.6528267,50.5299849,51.89368714,44.53784583,51.98759941,54.9019575,46.49018525,48.88901649,51.08879589,48.36436148,50.46449923,49.47492438,48.95318715,51.95853599,38.92264691,50.59998044,51.18952527,47.33003246,53.38278831,47.87194339,41.85683323,45.80116768,45.10447844,38.49617437,55.45397799,42.27385997,47.31751985,47.20810431,47.49124574,45.03416025,44.06209038,42.39035228,45.73377343,42.18453145,51.48905833,51.83687025,38.9706146,50.24612625,41.80858801,53.68243329,48.96976208,45.9321377,43.03970999,46.61616318,38.60632331,43.09368565,45.69139298,41.00578653,50.70308524,41.87146967,41.54270643,39.6996782,52.21411127,43.34336858,40.4912909,42.2583509,51.45953241,51.70325732,48.21215004,47.70164753,47.29788678,53.21702968,48.00372879,47.51805995,44.34209826,46.6240658,36.07512612,62.08582808,46.99098625,59.42095967,44.70762978,44.57578798,45.6592352
48.22097478,43.02602412,46.36011941,46.75974024,45.40637748,50.3988708,40.91470069,50.36256035,40.1488757,39.22741526,49.32397344,58.58717308,48.52645497,47.73350867,49.81411831,47.94344608,43.93888534,40.84605479,53.73656784,52.51207908,42.27666089,48.4843883,53.04830285,51.81368055,55.00008571,45.71217039,53.26334279,55.11623289,48.58729368,52.10760722,52.38859775,52.34749011,52.15675859,50.71584533,52.04992984,53.83364609,41.00784165,52.89070916,50.62929626,48.69845965,53.01011496,48.16907618,44.23583193,48.84000156,47.95326184,41.80967758,56.95916735,44.34826467,46.92720085,49.61297728,49.58362595,45.68840754,47.20942773,45.60567673,47.38336626,44.7473722,52.74540757,53.10294302,40.1488757,51.02049931,42.69499615,53.81897678,51.21441705,47.9941307,44.32692465,47.61758548,43.46430345,44.4387403,45.77929799,45.3567729,50.11565832,45.36091761,43.56243363,40.11948227,54.44196724,47.95346471,41.75753073,44.52154593,51.86201139,53.79240609,48.77857098,49.3220647,48.52701973,55.37531168,51.7120441,50.14297611,44.74577317,48.93825874,38.87306405,61.36669781,48.21167515,60.18676169,46.97502972,46.76105324,47.33672389
49.97218522,44.51951324,46.81369533,45.95431043,44.68519315,48.24783371,42.93265518,48.04743883,41.91024098,41.24829634,48.54035881,57.78422816,50.59681832,48.46299577,50.367985,48.41088881,44.36221563,38.5564315,54.51725246,54.49037406,42.89001747,51.34339939,53.69842781,49.77847723,55.45782633,46.10073472,53.29362381,56.3680945,46.74800828,53.00995528,52.77614801,54.06705898,52.19795429,52.1779808,52.10728223,54.19519679,41.40801155,54.35994083,50.82912813,48.28135009,54.97856434,46.66644392,43.43533863,47.69499209,49.6388493,42.90817654,58.28855411,46.77486187,48.12665682,46.98653197,47.99340018,46.56568963,48.81035134,44.21215714,44.97754152,47.13068211,53.9236382,54.19290827,41.91024098,52.54852841,42.28427506,54.82920838,50.81118125,48.86548183,44.67053,47.93009272,42.19488928,44.74626727,45.53244143,44.38554811,50.41282207,44.9980036,44.39265304,40.22197312,49.80734346,46.28377846,42.77879099,44.06448854,52.14422914,52.67771405,49.83801416,49.21121956,48.74395317,53.69947658,51.03876242,51.07840736,44.90080182,48.27665062,39.91550601,64.37465378,47.65882616,60.39144882,47.73675832,48.03324332,49.03459042
47.07653418,41.89247409,44.06410076,44.04632605,41.99185146,46.88743491,41.19852083,46.32139406,39.06186454,39.04551537,46.49540856,55.22781682,47.48249086,46.28669963,48.62647536,46.04219697,42.01976991,36.46740427,52.16710614,53.43496607,40.85667463,48.2162634,50.73555656,47.11011354,54.03626636,43.65185547,49.74620654,52.05386246,44.29995906,48.45515717,48.96257396,50.24961311,50.12152071,48.14092461,49.47470504,52.34399527,40.05821414,54.67016578,48.85642017,44.86555371,50.16488018,44.55696015,31.20611911,44.90481297,46.43505068,41.56465808,55.75981936,44.11167765,45.69251721,45.09820794,45.66702066,43.70534065,48.51441271,44.16773524,42.67952485,44.07862016,52.54409564,50.6118585,39.06186454,50.73324816,40.19517487,52.81901829,47.42453765,45.97265265,42.56597869,48.63803614,40.51535453,42.83823499,42.91338292,42.02175378,47.59286248,41.89475218,41.66437593,37.66103923,48.15868856,43.91128544,40.1565194,41.37797045,48.40771804,49.09763079,47.2474689,45.71244004,45.10555438,51.96445545,47.30681968,47.64365686,44.55594867,42.35328571,37.19473811,61.65408737,44.50088155,56.73688323,44.65294581,44.49590748,45.43400519
48.32688433,42.60269012,44.01411374,44.70326011,42.50086282,47.74887231,43.37457771,46.4162038,41.01112386,38.62911658,46.5275703,55.45936457,48.71828164,46.4434138,48.98502518,46.79031574,42.73699872,36.4311884,53.10811701,53.60393714,43.04745576,48.27580848,52.0439333,47.9364877,54.03626636,45.49162938,50.74708559,53.04200189,44.67726093,49.32992495,48.64808356,49.45554899,51.15886339,48.14092461,50.12934032,53.65693761,42.86679503,55.37248048,50.76013097,44.66827652,50.99707786,44.97558356,32.58724077,44.74280596,45.37183292,41.09326233,56.70196169,43.90361624,48.2663797,46.72840481,46.60077016,43.09359977,48.53746491,45.29677201,42.70988168,43.88264224,52.80754717,50.42778745,41.01112386,51.42532715,40.06446894,52.60330872,47.0299919,43.99237093,43.79024916,50.65288481,39.65736213,43.84129929,45.47328913,43.22115452,47.76211852,45.37799078,42.23336562,38.31702371,47.56852832,44.12527334,41.36154848,44.79504761,49.18794487,50.85027462,47.73706205,46.48493065,44.23772786,54.09929379,48.26603291,48.98449865,44.80263605,43.0595893,37.58309764,61.68435853,44.43723684,57.30091247,45.53413587,45.11836674,45.76747941
51.90657617,42.8195853,47.81131742,46.72724879,44.67351226,50.1368013,41.14405681,48.52336901,42.1614978,42.21502363,47.8155346,57.62907925,51.55411797,46.48381767,48.3182961,47.01831841,44.4739022,40.01929341,54.91761005,51.29263476,46.31777387,50.36926186,54.85120133,50.13997005,54.28705579,46.6093862,54.41419457,54.85342157,47.36465057,51.03751616,51.64059827,51.29764771,53.53328007,49.79097239,52.61124811,56.49126038,43.56389149,58.8523964,53.9518124,48.65532595,53.30433102,49.24732664,35.35265002,44.05384601,49.02698175,40.83957832,59.0956187,46.58440111,51.664835,49.45619374,48.9753264,45.74950007,48.92784354,47.53146214,45.47709067,47.57960896,54.76553418,48.87319029,42.1614978,53.87567934,41.40478519,53.00041181,49.78506923,46.1476927,45.72704629,54.84964052,41.53718688,45.73754672,47.54988261,45.96361494,49.77596157,49.93780254,44.83920793,41.08898214,50.71731764,46.54339087,43.89913233,46.24389638,51.78875276,52.40038049,49.52993857,49.6357314,40.21828992,55.33579177,52.18160899,51.44920277,52.95823571,45.20762861,38.03232554,63.0619988,47.25770461,59.00755543,48.63714094,48.14438132,48.76545599
51.68544169,42.63440492,46.85684777,45.74756675,45.06198714,50.36645769,39.88434288,48.08672673,41.40746201,41.32684638,43.77200615,57.14554571,51.15692905,45.21413109,49.23260155,47.3682226,45.50379381,40.43281172,54.94291507,50.40276792,45.61858257,49.73570832,54.52484842,49.05613676,53.68106185,45.74254035,53.83919403,55.04369193,47.34599171,50.64118101,50.6769453,49.9879847,54.00000241,43.52141933,51.33368599,55.82058388,43.35658615,58.95918733,53.9518124,47.23370246,53.11953204,48.72453906,34.38514421,46.18709393,47.96045325,39.98837326,58.27230428,44.65283931,49.95319997,48.13787329,49.17235199,46.6206578,47.99204017,45.70902013,44.08770236,44.91770893,56.06287907,44.70355871,41.40746201,53.69975007,41.41806065,51.93147633,50.78458245,44.57827632,44.61831872,50.9460084,42.25297226,44.61423517,47.78395904,45.49730403,49.19208896,48.59837862,44.23792375,41.57543028,50.71731764,46.48752284,43.1118992,45.87447318,51.03215482,52.62579345,47.76168122,48.87689648,37.16879966,54.92127757,51.60374887,50.80644926,52.46149766,45.1414113,38.40996607,63.13206496,47.03317365,58.39542924,47.99798018,47.23944003,47.38467274
53.99188265,43.41911413,46.11611532,47.3367491,46.71762599,52.07410994,41.02935476,49.71573239,42.67597447,43.33110595,43.51332074,58.47900812,53.16943713,44.56699208,52.52624371,48.1553864,47.98923155,41.10949228,54.96911457,46.77921808,46.38344718,51.220412,57.04427386,49.9494535,53.06821526,47.79626268,54.88360775,55.37182242,49.30867509,50.24974463,53.75405118,51.32069135,55.83562728,42.95688484,53.31142021,56.64953467,41.73242553,60.83862732,54.26364092,49.20648915,54.84968411,51.39646939,37.79199386,47.12053287,49.79055283,38.78956022,58.68344372,43.671623,50.70547668,50.00624265,51.09973438,49.08742618,47.81896485,46.10930452,44.84985141,44.11975506,57.32451035,46.82576248,42.67597447,55.1289109,42.57645068,48.12644981,53.54256986,43.42655702,46.0645937,52.95885579,42.14620168,46.08613243,47.44199156,44.59372877,51.76732944,50.29029421,44.19705758,41.96790073,53.23389899,46.45867457,45.61778243,50.97890488,51.37337184,54.2583653,49.97303975,50.61905752,39.84853279,57.93722908,53.4878616,52.1055288,52.68014478,47.55744503,39.20387595,64.07860478,47.65951812,59.41176136,49.5383572,48.72015333,49.37668962
53.01372036,43.80390249,42.46981005,47.23237793,45.39432437,51.2678457,40.91419197,48.15262992,42.17275245,42.46535991,44.10996198,56.8843924,52.49222651,46.59715316,52.59490398,48.39489956,46.883245,40.43765313,54.3485119,48.91065075,45.15119853,49.95998676,55.35993758,49.36277687,51.84365671,46.033228,53.20252474,55.37509041,47.31148587,50.26217656,52.23496777,48.22402151,56.51847968,41.91472451,52.66776778,54.08884303,40.97728227,60.63776029,53.94053507,48.05973906,52.85177095,50.38922983,38.06452093,45.49613254,49.30700776,38.48425097,56.84521981,42.93227499,50.59271082,49.65291941,50.61676021,47.0625556,46.69251567,46.18318597,43.90239385,42.9822935,57.86286208,47.57039505,42.17275245,55.44150238,45.41957532,51.11151008,53.209102,41.54569247,45.93775202,54.27993808,41.80280953,45.76108726,50.532148,44.96788781,50.51522782,50.04948605,43.86169093,43.07137495,52.75839788,44.47449757,45.16340926,50.64280092,51.14649291,52.74669426,49.44809084,48.8707636,38.82370608,56.24062317,53.17294438,52.55532289,50.12816053,46.11977482,38.74071537,63.52222367,45.92398186,57.84555152,48.96309805,48.2262591,48.58017733
53.7780815,44.58362602,39.66672459,46.43060062,44.72091331,51.19950844,43.55559133,48.86001975,43.52926304,43.70644454,42.69401152,57.89197576,53.62445373,47.96673321,56.67863934,48.9640175,48.12012684,39.69132214,54.87553568,52.34436491,45.96168633,50.71865193,56.19999487,49.9917104,51.23217826,47.05839077,55.43402159,56.08825117,48.69635318,52.28445183,53.98559468,50.44249563,58.54556813,43.2485877,53.92235369,54.47908946,40.89311785,61.68474113,54.43997184,49.07088173,55.16329583,50.38593459,38.30555211,47.79692307,51.88011231,40.7220426,58.99713523,43.09174497,51.58721283,48.051586,51.66693145,48.08236794,47.24912143,44.84059033,43.00529539,42.79208468,56.67033867,48.8666827,43.52926304,57.33915622,47.90508937,52.3345405,53.65697889,42.52813249,47.1493365,57.13938884,46.70347608,46.80447163,51.48689421,44.89971697,52.39361497,50.78091804,45.85408534,41.58954013,51.98449872,44.61532624,45.94965992,49.62738997,52.99849316,55.34430946,51.02568776,51.40760414,40.03169827,57.4386031,54.76253257,53.39193924,51.92927387,45.69383513,41.56971547,65.56747666,44.84970441,57.63599045,49.97135152,49.70369326,50.0247308
56.89716618,46.3794581,40.24498636,47.78017197,46.6247888,54.12283864,42.88027352,50.53924752,47.26820095,46.8914361,46.49989768,59.72830866,55.69078622,46.02416735,57.62440459,47.71961284,51.1846132,40.50834108,55.98225111,53.67305717,48.58312265,54.84069186,57.92901748,50.9005753,53.50155803,49.56528647,57.61207481,60.12585023,50.59119259,53.45434628,54.74420304,52.20304884,61.25251859,43.00615312,56.02421183,56.46948281,43.03997825,63.30050657,57.18442254,50.47203398,56.00708502,52.33664938,38.45421043,50.77600156,52.21466834,39.95549383,59.65361586,45.90635931,55.77873255,51.8108923,52.94788145,49.53882212,48.98106059,47.97004702,44.55068131,45.57435114,62.51101249,48.91758328,47.26820095,59.31198497,48.87318138,54.59087392,56.10776058,41.48049377,50.91191888,59.25576805,46.28350117,50.86601976,52.41355656,47.76737311,52.75560276,53.87996717,43.49087461,42.8190652,52.7387597,47.04676626,47.75769561,51.59095686,54.79691853,59.32734368,52.96491989,54.93482601,39.05333215,60.48720553,56.11458968,55.20600843,52.52785373,48.41257762,44.4061179,66.36681861,48.09274991,60.05620604,52.87436898,51.59754466,51.44056387
